COACHELLA_SENTIMENT,COACHELLA_YN,NAME,RETWEET_COUNT,TEXT,TWEET_COORD,TWEET_CREATED,TWEET_ID,TWEET_LOCATION,USER_TIMEZONE
positive,yes,KayleneHope,0,Would be awesome to go to #Coachella2015 _Ÿ™Œ,,2015-01-06 14:37:00,5525950000000000,"calgary, alberta",Mountain Time (US & Canada)
positive,yes,Gus_F94,3,"RT @ColeWorld_99: Counting down the days boys, @STARR_POWER_ @Gus_F94 #Coachella2015 http://t.co/73raE9UziF",,2015-01-06 14:37:00,5525950000000000,,Pacific Time (US & Canada)
positive,yes,Kevenblehm,0,Beyond stoked right now! #Coachella2015 http://t.co/TQpNZNFvdC,,2015-01-06 14:37:00,5525950000000000,,Mountain Time (US & Canada)
positive,yes,MC_1three,2,RT @mynameisblanket: Haven't been to music festival before but if I were to go it would be this year #Coachella2015,,2015-01-06 14:37:00,5525950000000000,,Pacific Time (US & Canada)
positive,yes,marinahatton,0,Having good music taste &amp; being broke is not fun after seeing this lineup... #Coachella2015,,2015-01-06 14:36:00,5525950000000000,,Central Time (US & Canada)
positive,yes,emily_e_payne,0,am i too old to go to #Coachella2015 ?,,2015-01-06 14:36:00,5525950000000000,"san francisco, CA",Eastern Time (US & Canada)
positive,yes,PEcom_iGuide,1,RT @vanessafranko: I am going to go ahead and call @TheRyanAdams as the sunset set on Outdoor at @coachella #Coachella2015,,2015-01-06 14:35:00,5525940000000000,Inland Southern California,Pacific Time (US & Canada)
positive,yes,vanessafranko,1,I am going to go ahead and call @TheRyanAdams as the sunset set on Outdoor at @coachella #Coachella2015,,2015-01-06 14:35:00,5525940000000000,"Riverside, CA",Pacific Time (US & Canada)
positive,yes,tumultuousboy,14,RT @LanceMartell: XO Til We Overbroke #Coachella2015,,2015-01-06 14:35:00,5525940000000000,House Of Balloons,Atlantic Time (Canada)
positive,yes,mattcarieri,0,Hey every1 here's the full official #Coachella2015 line up looking forward to seeing @Msldemarco all 3 days! http://t.co/KcQMfaTNeI,,2015-01-06 14:35:00,5525940000000000,,
positive,yes,Salma_hinojosa,0,Weeknd y Drake en #Coachella2015_Ÿ˜±_Ÿ˜__Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç,,2015-01-06 14:34:00,5525940000000000,,Guadalajara
positive,yes,erodd_,0,â€œ@AniCaribbean: That #Coachella2015 lineup tho http://t.co/nyj8v0p1PNâ€ùac/dc âœ_,,2015-01-06 14:34:00,5525940000000000,,
positive,yes,Bieberita13,0,I wish someone would buy me tickets to #Coachella2015.,,2015-01-06 14:34:00,5525940000000000,Califuckinfornia,Istanbul
positive,yes,MarsdenJessica,0,Sooooo excited for #Coachella2015 @AbbyJoRudling http://t.co/QzTjlR97uO,,2015-01-06 14:33:00,5525940000000000,"London, UK",London
positive,yes,mdsnreilly,0,This is legendary #Coachella2015 http://t.co/IpEYxiiQkj,,2015-01-06 14:32:00,5525940000000000,,
positive,yes,ThePeachReview,0,This @coachella lineup is awesome! Plus @Drake on Sunday _Ÿ˜__Ÿ˜µ http://t.co/2X8TM7Y5Hm #coachellalineup #Coachella2015 #coachella #musicfestival,,2015-01-06 14:32:00,5525940000000000,"Atlanta, GA",
positive,yes,leticiabowles,2,RT @KatieCarlton7: Someone take me plz _Ÿ˜ç_Ÿ˜© #Coachella2015 http://t.co/eyGvJJTmXr,,2015-01-06 14:31:00,5525930000000000,,Atlantic Time (Canada)
positive,yes,cheryl_tweeedy,0,In other News... I'm going to #Coachella2015,,2015-01-06 14:31:00,5525930000000000,"Dallas, Texas",Central Time (US & Canada)
positive,yes,JackieJohnsonLA,1,#JackWhite &amp; @Hozier playing @coachella same day?! Not sure if I can handle that much awesomeness in one day. So excited. #Coachella2015,,2015-01-06 14:30:00,5525930000000000,CBS - Los Angeles,Pacific Time (US & Canada)
positive,yes,chanelharry_,0,#Coachella2015 IS GOING TO BE LIT,,2015-01-06 14:30:00,5525930000000000,angelica is da real mvp,Eastern Time (US & Canada)
positive,yes,reedmovies,0,whoaâ€_. http://t.co/9cR4EZfeR0 #Coachella2015 #wishlist #2broke #coachellalineup,,2015-01-06 14:29:00,5525930000000000,"Provo, UT",Mountain Time (US & Canada)
positive,yes,TheExFro,0,TOO HYPE FOR #Coachella2015 _Ÿ”¥_Ÿ”¥_Ÿ”¥â€œ@MigosATL: http://t.co/GY7EdxelTeâ€ù,,2015-01-06 14:29:00,5525930000000000,,Eastern Time (US & Canada)
positive,yes,SerranoJenn,0,I can't breath _Ÿ˜_ #Coachella2015,,2015-01-06 14:29:00,5525930000000000,,
positive,yes,IAMGoldCoast,1,So I am excited to see J.E.S.&amp;S. at #coachella2015 though,,2015-01-06 14:29:00,5525930000000000,"Long Beach, CA",Pacific Time (US & Canada)
positive,yes,frandan0,0,#Coachella2015 ready _Ÿ_‰_Ÿ_‰ http://t.co/Ea2brmeMjY,,2015-01-06 14:28:00,5525930000000000,,Mountain Time (US & Canada)
positive,yes,Jesssssukah,0,I was trying to log onto my bank acct &amp; I started typing drake _Ÿ˜‚_Ÿ˜‚I need to calm down @coachella got me like _Ÿ˜__Ÿ’ƒ #Coachella2015,,2015-01-06 14:28:00,5525920000000000,,Pacific Time (US & Canada)
positive,yes,IndieHighwalker,0,"The lineup is out, time to start my research. #Coachella2015",,2015-01-06 14:27:00,5525920000000000,"Austin, TX",Central Time (US & Canada)
positive,yes,alinabbmota,0,major grodiness is going down in Indio when The Weeknd plays at #Coachella2015 #doubleentendre,,2015-01-06 14:27:00,5525920000000000,Los Angeles | Boston,
positive,yes,shannaghm,0,I really wanted to go to @coachella but then I remembered I lived in the UK and I am poor _Ÿ˜¥#Coachella2015,,2015-01-06 14:27:00,5525920000000000,,
positive,yes,michellevanilla,0,Omg I'm so effin excited to see Belle &amp; Sebastian!!! @bellesglasgow #Coachella2015,,2015-01-06 14:27:00,5525920000000000,"Palm Springs, CA",Pacific Time (US & Canada)
positive,yes,CarlyBishop16,0,Wanna go to Coachella soo bad #Coachella2015,,2015-01-06 14:26:00,5525920000000000,,Eastern Time (US & Canada)
positive,yes,breanagomez,1,RT @yahbishcourts_: Finally it's up!!! Can't wait!!! _Ÿ˜Å_Ÿ˜Å_Ÿ˜Å #Coachella2015 http://t.co/kpK5Eingzw,,2015-01-06 14:25:00,5525920000000000,,Pacific Time (US & Canada)
positive,yes,AnthonyBax27,0,AC/DC headlining coachella!! Awesome! #ACDC #Coachella2015,,2015-01-06 14:25:00,5525920000000000,,
positive,yes,shawnINdawn,0,"Gotta check out the #Coachella2015 line up, hope to find some new stuff!!",,2015-01-06 14:25:00,5525920000000000,New York City ,Eastern Time (US & Canada)
positive,yes,TillAllAre1,0,@Ofiki10 I know only a couple of performers on #Coachella2015 but AC/DC what matters. Can care less about everyone else,,2015-01-06 14:25:00,5525920000000000,,
positive,yes,faithyc_,4,"RT @CharlotteAbotsi: #Coachella lineup looking LIT. I'm so excited, I'm in there. #Coachella2015 http://t.co/PArAC0XSpx",,2015-01-06 14:24:00,5525920000000000,614/513,
positive,yes,kjptweets,0,#Coachella #Coachella2015 @kjptweets: http://t.co/j1bkZdiRaJ 2015 coachella lineup!,,2015-01-06 14:24:00,5525920000000000,,
positive,yes,ifeelWATERS,0,Congrats on Coachella 2015!! See you there! @thebadsuns #Coachella2015,,2015-01-06 14:23:00,5525910000000000,,
positive,yes,CTW21,0,Can't wait to be back at my favorite place on Earth! #Coachella2015 http://t.co/b3noFuNON8,"[40.25343586, -83.75056423]",2015-01-06 14:23:00,5525910000000000,West Liberty,Quito
positive,yes,patelankit,0,Who's down for #Coachella2015 ?,,2015-01-06 14:23:00,5525910000000000,Washington D.C.,Quito
positive,yes,kimiyaaaa,0,Brand new &amp; Florence in the same day..... #Coachella2015 I _Ÿ’œ you,,2015-01-06 14:23:00,5525910000000000,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,LG_Reincarnated,0,"AC/DC, Tyler The Creator, Drake, And Jack White all headlining this year's #Coachella2015 . Really debating on going.",,2015-01-06 14:22:00,5525910000000000,Outer Space,Central Time (US & Canada)
positive,yes,KlainerLover,0,#Coachella2015 is going to be awesome! âœŒ_Ÿ_¶,,2015-01-06 14:21:00,5525910000000000,Costa Ricaâ™¥â™¥,Mountain Time (US & Canada)
positive,yes,Whatever_Mason,1,omg i wanna go so bad #Coachella2015 http://t.co/pPbQaictJT,,2015-01-06 14:21:00,5525910000000000,17 | wisconsin for now,Central Time (US & Canada)
positive,yes,derrickvargo,0,#Coachella2015 lineup starts with #ACDC ! ! !#WishIWereInCalifornia,,2015-01-06 14:20:00,5525910000000000,District 13,Central Time (US & Canada)
positive,yes,thebeatatx,1,#Coachella2015 full lineup is OUT &amp; it's HOT! #ohgirl | 102.3 THE BEAT http://t.co/zqA7pf1xTv,,2015-01-06 14:20:00,5525900000000000,"Austin, Texas",Eastern Time (US & Canada)
positive,yes,PatNasty24,0,But yea im excited for #Coachella2015 man.,,2015-01-06 14:19:00,5525900000000000,704 - 843 - 757,Eastern Time (US & Canada)
positive,yes,JesseSchurmann,0,I'd kill a man to go to coachella this year. #Coachella2015,,2015-01-06 14:19:00,5525900000000000,,
positive,yes,shelby_mcalpine,0,"war on drugs, the cribs, tame impala, ac/dc, Interpol, alt j, Alabama shakes, the Orwells, Belle &amp; Sebastian YASSS COACHELLA #Coachella2015",,2015-01-06 14:19:00,5525900000000000,"San Diego, California",Quito
positive,yes,jake_winter,1,"RT @klarize: Not gonna lie, the name that piqued my interest was Steely Dan. #Coachella2015",,2015-01-06 14:18:00,5525900000000000,Calif.,Pacific Time (US & Canada)
positive,yes,matildenetto,0,I want to goooo to coachella so bad! #Coachella2015  http://t.co/kQwXTisx7s can I go? _Ÿ˜__Ÿ˜__Ÿ˜_,,2015-01-06 14:18:00,5525900000000000,LaLaLand ,Casablanca
positive,yes,bethwick11,0,Sooo ACDC is headlining #Coachella2015 _Ÿ˜±I wonder if that would fall under an excused absence from PA school #rockorbust,,2015-01-06 14:18:00,5525900000000000,,Central Time (US & Canada)
positive,yes,martinpeterse42,0,@SashaDRobinson He @OVOJosh was probably the same genius that booked @SteelyDanSays to open 4 @acdc  during #Coachella2015,,2015-01-06 14:16:00,5525900000000000,,
positive,yes,RevivingDaria,0,*chelsea peretti surfer voice* ok but like...how can we create a lineup that will attract more frat boiz this year? #Coachella2015,,2015-01-06 14:16:00,5525900000000000,Reno,Alaska
positive,yes,evelinaweary,0,@Drake is closing @coachella!!! Maybe I shouldn't sell my ticket _Ÿ˜Å #Coachella2015 #coachellalineup,"[33.99078138, -118.47690417]",2015-01-06 14:16:00,5525900000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,cortneyrar,0,Officially starting to plan my very first trip to California in April to see @Sarah_Weathers! #Coachella2015 I'm comin for ya! #California,,2015-01-06 14:16:00,5525900000000000,"Grand Haven, MI",
positive,yes,kellyy__05,0,Okay im a little liar the lineup is growing on me now. #Coachella2015,,2015-01-06 14:16:00,5525900000000000,,Arizona
positive,yes,BeauHayhoe,0,"Well that's a curveball!'@freep: AC/DC, Jack White, Drake to headline #Coachella http://t.co/FYegqTcgIb @Drake @coachella #Coachella2015â€ù",,2015-01-06 14:16:00,5525890000000000,"Brooklyn, NY",Central Time (US & Canada)
positive,yes,WillRunzel,2,RT @fixation_photo: Congrats to my @bixelboys for making this huge lineup. You guys are such an inspiration_Ÿ™èâù_ï¸è #FREELIFE #Coachella2015 httâ€_,,2015-01-06 14:16:00,5525890000000000,LA via Chicago,Central Time (US & Canada)
positive,yes,karelys_eileen,0,"#Coachella2015 and reaches, and arrives!!! que emocionante....",,2015-01-06 14:15:00,5525890000000000,Latinoamerica,Eastern Time (US & Canada)
positive,yes,iblogalott,0,#Coachella2015 #weekendone #Coachella #excited brandnewrock champagnepapi @marinasdiamonds http://t.co/GnHyuUUKi3,,2015-01-06 14:15:00,5525890000000000,"Riverside, ca",Hawaii
positive,yes,beautifulbeeee,1,RT @trancepantss: If anyone is selling their weekend one ticket for under $400 let me know please. thank you. #Coachella2015,,2015-01-06 14:14:00,5525890000000000,where the wild things are,Pacific Time (US & Canada)
positive,yes,GuyFieriaAF,2,Whose excited for coachella?? :)))) _Ÿ™Œ#Coachella2015 http://t.co/yVbz7DBz4C,,2015-01-06 14:13:00,5525890000000000,,
positive,yes,max_mannix,0,"Every day it grows a little harder to not whip out ""I told you so""s RE: Drake bein the bes. People are coming round.#haters#Coachella2015",,2015-01-06 14:13:00,5525890000000000,,
positive,yes,AndUAreO_o,0,Hope i am able to make it to #Coachella2015,,2015-01-06 14:12:00,5525890000000000,D.M.V,Central Time (US & Canada)
positive,yes,CeliYvonne,0,Someone go with me!! #Coachella2015 http://t.co/BBBGfzR3cx,,2015-01-06 14:12:00,5525890000000000,,
positive,yes,Ofiki10,0,"I don't care much for the other nights, I just wanna see AC/DC #Coachella2015 #Coachella",,2015-01-06 14:12:00,5525880000000000,"It's Morphin Time, Nevada",Pacific Time (US & Canada)
positive,yes,Jason_Fray,0,The #Coachella2015 lineup is insane. @theweeknd AND @alt_J on day 2?! Guess you'll all know where I'll be on April 11th...,,2015-01-06 14:11:00,5525880000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,Rgoestotheshows,0,Just found out that @badreligion will play at @coachella Now I definitively have to go! #Coachella #coachellalineup #Coachella2015,,2015-01-06 14:10:00,5525880000000000,NYC,Eastern Time (US & Canada)
positive,yes,curioustree82,0,@coachella interesting line up! I can't wait to make some memories and forget my troubles in the desert! #Coachella2015 #dreamingofthedesert,,2015-01-06 14:10:00,5525880000000000,Cali!,Pacific Time (US & Canada)
positive,yes,SpotZoneApp,2,RT @PROJECTCLUBLA: So our day just got better w/ the @coachella lineup announcement _Ÿ‘è_Ÿ‘è Who do you want to see? #Coachella2015 #Coachella htâ€_,,2015-01-06 14:10:00,5525880000000000,Los Angeles,Pacific Time (US & Canada)
positive,yes,Claire_Robbo_,0,Somebody get me to #Coachella2015 and I'll be forever grateful.,,2015-01-06 14:09:00,5525880000000000,United Kingdom,
positive,yes,tfalk23,0,Who wants to go to #Coachella2015,,2015-01-06 14:09:00,5525880000000000,Minnesota,Central Time (US & Canada)
positive,yes,ErickGovea,0,Some of my pictures from last year! Can't wait to get even better images for this year @coachella #Coachella2015 http://t.co/Uwje15GG4A,"[34.25377512, -118.2945069]",2015-01-06 14:09:00,5525880000000000,"Los Angeles,Ca",Mountain Time (US & Canada)
positive,yes,HannahY,0,#coachella2015 playlist!   â™« COACHELLA 2015 Hannah Yoo http://t.co/hgfIuW4sDU #NowPlaying,,2015-01-06 14:09:00,5525880000000000,"ÃœT: 38.894388,-77.018897",Eastern Time (US & Canada)
positive,yes,MarisaNoel443,0,"Drake, the weeknd and Florence and machine are going to be at coahella this year ahhhhhh!!!_Ÿ˜ç_Ÿ˜ç_Ÿ˜ç I wanna go so bad!! #Coachella2015",,2015-01-06 14:09:00,5525880000000000,Marysville ,Alaska
positive,yes,6jon6,0,#Coachella2015 lineup _Ÿ”¥_Ÿ”¥_Ÿ”¥_Ÿ™è,,2015-01-06 14:09:00,5525880000000000,"Comfortable bed, that simple",Central America
positive,yes,EandDoubleD,0,K TIME TO BUY SOME NEW OUTFITS FOR #Coachella2015,,2015-01-06 14:09:00,5525880000000000,B-z,Arizona
positive,yes,DiStasio602,0,"The War on Drugs, Jack White, Tame Impala, Interpol and FKA Twigs though _Ÿ‘ç #Coachella2015",,2015-01-06 14:08:00,5525880000000000,,Atlantic Time (Canada)
positive,yes,jenniferetoile,2,S/o to the Aussies @Chet_Faker/ @awonderdj / @kimbramusic on the lineup !!! #Coachella2015,,2015-01-06 14:08:00,5525880000000000,"Adelaide, AUS",Adelaide
positive,yes,tesfaye__xo,0,Feb 16 a legend was born #Coachella2015 #xofam,,2015-01-06 14:08:00,5525880000000000,,
positive,yes,CHRISANDO22,0,WHY ARENT I GOING TO #Coachella2015,,2015-01-06 14:08:00,5525880000000000,,Sydney
positive,yes,Juanchitooo,0,Coachella Line up this year is very tempting #Coachella2015,,2015-01-06 14:08:00,5525880000000000,,Quito
positive,yes,_ohhlala,0,â€œ@kaskade: â€œThe lineup is here! #Coachella2015 http://t.co/Z6B8uj94NOâ€ù Cue the flower headband display front + center!â€ù @jessbojorquez,,2015-01-06 14:07:00,5525870000000000,"USA Chandler, Az",Pacific Time (US & Canada)
positive,yes,HeyyJanette,0,â€œ@dirtysouth: What an honor to play #Coachella2015. Can't wait! @coachella http://t.co/Z3Q2Rjgj2aâ€ù,,2015-01-06 14:06:00,5525870000000000,,Alaska
positive,yes,livbabez,0,Can I please just go to Coachella this year? The lineup is too perfectâù_ï¸è_Ÿ_¶#Coachella2015,,2015-01-06 14:06:00,5525870000000000,"Mosinee, WI",Mountain Time (US & Canada)
positive,yes,K_Kwis,0,"Saturday, please. Drive Like Jehu sealed the deal. ""@Coachella: http://t.co/enQeZCQsdR"" #Coachella2015",,2015-01-06 14:06:00,5525870000000000,"Pittsburgh, PA",Eastern Time (US & Canada)
positive,yes,dazeramzi84,0,Yaaaassss coachella line up 17-19 is on point....can't wait till april. #Coachella2015 #coachellalineup,,2015-01-06 14:05:00,5525870000000000,Everywhere ,
positive,yes,justsophrosyne,0,"If by any chance i don't go to #Coachella2015, I HOPE and PRAY that the #Osheaga2015 line up will be similar or better. that'd be dope.",,2015-01-06 14:05:00,5525870000000000,montreal,Eastern Time (US & Canada)
positive,yes,_austinwright,0,Round 5! #Coachella2015 _Ÿ_¶_Ÿ_¡ http://t.co/dQeFiB5rgh,,2015-01-06 14:05:00,5525870000000000,KMG,Central Time (US & Canada)
positive,yes,bibihuerta,0,It's about that time where my inner hipster comes out loud and proud. #COACHELLA2015 #IGottaGo #IWillGo http://t.co/NSO0IKGUNX,,2015-01-06 14:04:00,5525870000000000,cotulla,
positive,yes,LILHotBarz92,0,@LILBTHEBASEDGOD top 3 people im excited to see at #Coachella2015,,2015-01-06 14:04:00,5525870000000000,1992 empire,Pacific Time (US & Canada)
positive,yes,uhlondraaa,6,RT @burgundy_kay_: Dying to go to #Coachella2015 _Ÿ˜©,,2015-01-06 14:03:00,5525860000000000,CHIâœˆï¸èPHX,
positive,yes,janet3025,0,Someone take me to #Coachella2015 _Ÿ™èâœ¨,,2015-01-06 14:03:00,5525860000000000,Colorado  ,Mountain Time (US & Canada)
positive,yes,ofwgkta_nevaeh,0,guess who's going to #Coachella2015 _Ÿ˜ˆ,,2015-01-06 14:03:00,5525860000000000,,
positive,yes,Rousseau_BP,0,"Finally, cannot wait to see the smooth vibes of @stlucia at @coachella this year. What a day!! #Coachella2015",,2015-01-06 14:03:00,5525860000000000,,
positive,yes,TheAmberMose,0,@theweeknd and @Drake will be a #Coachella2015....I gotta go! So I will be om a hunt for a #sugardaddy. #Imyosugarbaby #HeyDaddy,,2015-01-06 14:01:00,5525860000000000,"WhereYouWannaBe, TX",Central Time (US & Canada)
positive,yes,joeyalkes,0,â€œThis super-talented young lady really knows how to work a tune. Six Stars!â€ù - NASHVILLEMUSIC GUIDE http://t.co/vi6acJxPVY #Coachella2015,,2015-01-06 14:01:00,5525860000000000,"Altadena, California",Alaska
positive,yes,Maya_Adachi,1,RT @karlihenriquez: Can't wait for #Coachella2015 !!!,,2015-01-06 14:01:00,5525860000000000,"Little Tokyo, KoreaTown",Eastern Time (US & Canada)
positive,yes,Kennethmd,2,RT @DaniellaJPeters: whhooooaa @acdc headlining @coachella! nicely done #Coachella2015! VIA @latimes http://t.co/r7WqELSZ3n,,2015-01-06 14:00:00,5525850000000000,Ocala Florida USA,Eastern Time (US & Canada)
positive,yes,KenzaSMG,13,Shall we ?! _Ÿ™Œ  #coachella #Coachella2015 http://t.co/lQUFtGulmg,,2015-01-06 14:00:00,5525850000000000,Paris,Paris
positive,yes,aliageorgia,0,100 days until #Coachella2015 :),,2015-01-06 14:00:00,5525850000000000,,
positive,yes,JMSimonChi,1,Thank you @NoiseyMusic for the laughs about #Coachella2015 ... I just snorted like ah swine in class. #Dying - http://t.co/LKBa7FpxSh,,2015-01-06 13:59:00,5525850000000000,"Chicago, IL",Central Time (US & Canada)
